user_id,user_screen_name,indegree,outdegree,bad_user_id
59941383,_yaseadi,547,861,92528710
55125200,savonoakley,6,36,27577296
173903187,juujuuseri,0,2,141391704
103356633,yannn25,3,2,89533701
93892760,mauchef,2,25,81947583
38969929,itzhardouthere,644,1092,151027415
171432588,pedalik,6,33,139673633
193649454,Gwiziz,0,1,153628918
157422613,mandop123,1,5,71908605
147266697,thekingfisher1,2,4,119683185
62667650,matt31794,0,1,32967122
143405128,gangster1966,3,1,116961875
56002645,LukasProto,15,84,142540663
109743352,pschonffeldt,3,4,154025326
127112166,Siidneey,68,103,27950034
113186956,Ricansokiu,5,5,96002485
111488722,jmanuelperez78,2,5,94830623
178500146,MorbidoDiablo,0,4,144789028
148662844,speedie111,6,2,120688805
80445253,wispa3333,0,4,72931925
91515862,akashthefake,2,16,80450297
174977988,zoxozoxozoxo,1,1,142157283
84584223,cuteayeca,4,26,77095101
180033255,TrueJBieberLove,37,224,141655045
64317097,xxcolbyxx22,130,399,34117409
165865319,cabanasss,1,1,133705470
149793328,snuups,2,3,121415307
110477425,beatrizdebonis,701,338,94126979
190552202,hernan131980,0,15,151577264
95349345,two_legged_fool,0,21,103525599
149183018,leqeartts,3,5,120987549
79575630,curioso64,0,2,65400596
165001182,sunnybg6x,2,2,132556282
106336978,SimBoloSeXual28,2,2,130594334
84963035,DJSmith123,6,30,72301873
161653500,bob07096,0,1,129897763
150119309,HotCrazyMami,0,1,121649560
62845777,annnnie2222,3,23,33078295
184662347,BrickCity254,4,6,147302146
128842048,maniahello,90,441,107576862
27411548,Ashleyjones94,3,3,44695640
57326084,RoseRosland,21,95,154285436
149538151,ben69c,1,2,53716428
127236330,billyday1,4,1,105666581
98513841,luvman101,3,21,86663674
57022050,DirtyMoneySha,116,151,29072609
156552897,GREENRD11,1,1,126331658
193658902,bulldog8907,1,2,153641945
193976719,Tk_killa,1,3,154062215
163392379,djmike4u1,1,1,131070624
171514731,nostoner12345,0,1,139894883
159199761,kurokuza,0,2,147420749
98297264,jithinev,6,15,86555831
193464723,K2DaTee,0,1,153975364
155602077,BkFresh2death,42,46,125631492
194832880,Tru_Full_Record,0,0,153990833
127407763,cobreton11,11,10,105689575
156747856,Hotmeroxs1,29,224,126476933
89732083,clefa,1,3,79406076
93900535,ibrbad,1,6,81832382
168999450,nevs76,1,2,137745148
95531696,giovani0077,6,23,148798682
69942149,cachuerask8,4,9,149652991
48318710,blackkidrockHCO,194,90,114875551
183575185,VAPRIDE55,0,2,154000561
113763884,sempatik_deli,3,19,96403911
186725214,fifa1178,0,1,154353797
165373843,kvems,5,1,133053904
123296654,bernwest,0,1,102898718
157327519,munstergunner,2,1,126908628
112093214,maniks9,8,12,95256192
50513382,yngdust,4,18,24274031
99651935,babyboy4000x,6,21,152585890
153871317,saulhot,2,2,124618737
179816739,zordanlucas,59,328,144866207
99953005,supastrong,5,6,87500155
29101873,riqueloreto,51,151,107107631
170283607,stuntmanofd4l,833,806,139019233
149375546,nissa4u,0,1,121127721
190880064,joey57belair,0,1,151637195
181124558,sh3f1,1,2,145612438
160378246,lele1234567890,0,4,129058622
154122094,megaplan17i,1,2,125076561
75820650,hotzozo1,4,26,67584751
75863683,hotdogisjayjay,3,20,61223349
109757720,BuyMyShit_,482,298,129075388
159375185,vane18xp,12,47,128391155
166542114,moses4meexxx,943,1924,134877432
173059497,jb_shanzay,59,151,140818232
93943847,caarolsn,89,551,82284137
35173321,YOUNG_KC,135,440,13821198
187715796,silvana_casares,167,255,149000663
112262595,beatrizlaurinha,81,444,108625925
153444893,nandoatm,164,537,9040891
129347403,FCOmaguypecheBR,341,483,148187704
140791714,yobrevoljar,1,4,119762019
177175670,clidlin23,214,687,143639439
183574072,MCMelisaMathers,17,10,146787799
91167363,kirstybieberxxx,194,474,123811028
158209088,natihaty,5,4,127565936
167303587,JBLACK420,3,16,8890205
177758084,LiLDeezymusic,1338,1920,143851005
61369129,Lehner19,8,34,32043717
157487950,pedrojosemunoz,37,412,127148445
173502945,chloeebrockwell,1189,1166,141119664
155129546,Blogisatkmais2,392,546,146471877
162301392,AshleyBrookexo,70,27,130358060
153826029,Andyhill1975,0,1,124313077
141756041,MariaRailisse,190,79,119901953
62400365,scwlhill,11,23,56303625
149956839,JBMeLisSaJB,64,87,121535616
166691664,Sk8board_Moe,6,99,134787344
183868008,MyWORLDisMary,588,728,147020244
86304823,sortwituda,203,101,60378597
90551113,HelpMeHateYou,2,20,79883402
152035518,gatoselef,19,102,124225418
110514472,bia_casares,316,502,141192546
192799255,hum67,0,7,152532424
179893144,troubleam,9,7,146952125
17280031,BigDaddyDave09,3,12,12898506
85825013,schaaafx,76,125,75148703
41190546,mattehlarge,14,77,130131890
160151289,danzeman442,0,1,128926853
146463391,BIEBERZGIRL423,535,1323,144813054
168215510,TodofandaMagu,565,330,136758645
182112140,pricemusic8,0,4,151600627
92701509,TheOldDog45,74,571,151017556
122485343,Losogood,26,55,102372560
109994989,Feen4Squiggy,519,553,146488965
37208126,dedanx__,245,275,88852877
187539714,FCWillyMBR,105,23,148627072
28258968,tatirosachoque,53,290,40607697
81146532,biancadebonis,556,79,142283058
64247621,SayNani,86,115,34140904
184924030,tru_AJSexy_hate,0,2,152600097
160618279,giugmoura_,371,496,129179899
46887304,RT_FullTime_RT,12,8,152596855
55727289,analiviameister,838,2001,28019060
151075204,khalfaymen,14,23,122359795
139964689,HNLu,22,30,114523625
168101183,cuchuru2000gtx,0,2,136600114
125111061,prinzee14,382,1125,133545949
149000031,fred20958,2,12,120862170
110045811,HazelNutt101,0,1,123310472
25482256,Bigemacc84,13,15,7892208
23521224,oihike,303,244,64269470
46410610,naahalvim,333,158,21528220
152292216,gigiisatkmais10,229,494,123271494
193194727,asdfman1234,1,1,153048499
128695126,almustakbal,1,2,106584228
157549215,boyboywow,0,1,127076170
86489841,sawpit46,5,2,75546444
169623229,amandaluisi,77,94,138532625
169136388,postmanpott,4,3,137914628
146529148,stevemecal,9,45,122883000
159301819,magulovers,971,55,128356618
65778163,Isadias4,69,182,66661581
159757805,trolyfobk,1,1,128662177
166944737,macabrains,0,2,135124745
164513467,BarbaraKaulitz,268,394,50340425
109342223,rvjuniorjr,10,21,93352351
118449361,anabeatrizRC,133,218,137531978
182988488,FcLesPeches,220,275,146486747
135538258,giialmeiida,249,380,111414511
193175510,FRANK875908,2,3,153019972
188413722,Cahke_,11,30,149000306
161042788,CleaLiFaSODMG,454,713,147141339
121274892,krunkidd,348,658,125929211
84200404,LiveMusic007,17,1,71682645
44639137,gracecarrick_TW,592,638,143492650
102352965,tiiozone,403,181,89081772
68135810,carolalvesdesou,285,154,113285983
167673463,UPIEK_EVIANNA,59,1,136060676
69813470,Uciucie,569,469,90806198
48261924,ssyyiiffaaa,798,955,144948525
69817755,alyafam,344,498,154184645
64858633,new2mu,76,77,34524692
189435283,wj9829,53,114,149747625
154805769,kikipilicious,277,144,125504819
83302803,cyahrony,412,210,71140856
165632501,hosealowe54,182,0,133397219
157118159,ilham_bagaz,840,407,127100007
58191120,nicogembel,595,503,148429837
133640137,irfamayaCyBer,299,634,152535506
83062109,aditapuy,135,95,131251624
88136065,Nananafhie,435,145,102270328
160984560,tkmaszone,52,26,129439932
124817010,frsbyuazn,318,140,109527308
107611594,DoohanJackson,402,283,116633335
33381184,dancerin14,169,641,27406799
109361917,drchandnani,1101,1020,93366790
88068262,endylina,151,90,132861740
99993464,XxXnicole12XxX,209,689,87519116
113538051,satasiyakalpesh,686,75,111136489
149825992,adyarifin,253,275,121436929
62185659,audrideliana,683,129,117164811
166545524,wilmottrss,23,0,134604521
146101602,robergol_,104,324,144410605
90157812,chemindia,1426,748,95718043
91298097,evlinangelina,379,107,80457233
123134691,noviaeka_,278,255,146802362
31292023,morganaoliveira,431,1202,17544327
168833163,daniellelucy_tw,672,778,141474482
18851316,Bhavna_,1454,361,99651419
118309628,thaythul,378,490,113567978
97674681,rio_brandan,374,324,86841063
103527548,pradipta_odhie,158,35,89636018
98132244,chem_plast,1011,547,86460062
18318494,princesscharlie,1396,707,3140528
185984030,gawanbonk,83,40,147916056
94420586,ana1935,482,201,82129472
161366282,TkmVanessa12,76,150,129686175
56599168,zukoalexaevans2,71,5,143759881
106104460,moneytimesaver1,3049,3319,96344031
42213622,dimmouse,459,184,147929004
108995966,conference_web,5281,5408,93504397
98194616,djodyfaza,234,327,142432079
66130529,innovativeinc,2349,958,88322897
137638899,GautamHedaoo,307,370,112906514
100432198,patelvd,415,301,87791698
107080753,noravj,23,45,105114821
148113979,fcsigoalcorazon,682,173,120212752
20479408,LegalBeagles,244,117,4617155
90884418,hodakova,64,16,80121561
167671705,Abbuuuu,52,1,136058244
216125606,gabinhaa,0,0,27070665
123963750,oieaomar,411,39,104666365
150980103,ronycliq,203,263,122331204
75469287,arthursylva,237,54,91203912
77402158,alfialvi,168,151,125484653
20723642,worldfinance,9927,10915,4775038
46577613,Prakacitaaa,420,333,148277385
183590369,foldermoney,238,392,146809385
184400841,yoppa_becha,57,2,147230851
158621424,mputtttt,96,93,127863217
110697048,jrobbasket,224,45,94279574
185711528,IsaTKMASenBR,73,56,147786745
169739818,MEMMEYYS,64,1,138571708
100286290,PatyOliveiraTKM,326,453,130443713
97694859,MollyanneCook,145,753,89476165
156158926,jimslawnmowing,639,1916,127119745
188676063,xsaviorz,60,2,149090195
130085556,desytambun,740,73,128408939
121958540,praveen8677,274,342,102030142
115258379,ronatralala,107,108,97394631
171798191,laptopsuser,1018,2001,139920279
187675035,TKMismyDrug,24,32,151892363
66849924,sweetysweetsufi,369,30,49312841
183366802,ulsterscotsite,224,712,146669673
126567343,yumirose6,49,72,105094998
148596721,RahevarG,1906,2094,120573457
21675012,RosiieClarkee_x,370,564,142966925
109944037,stefanienoronha,95,122,93763595
82139904,laqshfirepro,1489,666,70425342
187059446,viankalintang,49,4,118086405
45029993,ektasbasu,766,440,143086132
41543788,bhaveenpatel,775,135,18108092
179572764,TheAbbeyStudio,56,172,113649291
182046534,sinuca_ms,29,172,146094225
67570255,shahidsaeed,272,112,58266041
80187193,SmiLerYat,868,901,148009132
156437118,feelingmusica,260,317,127692376
97049718,JonasAlways_,1388,1965,107611808
72940902,dvivoensuenos,375,893,121562527
174198415,HoopZ619,1267,1937,141613903
52458468,CamiFanning,60,107,119186650
122395127,smokeshow16,786,2064,102309979
88104240,AleksR1,2077,2286,76601417
16566808,insanityreport,3748,628,1833389
18019216,daisyclover,234,155,5870990
192792633,roadienirva,1132,1743,152521929
76086695,TheRightJoyce,3265,3674,62304519
52949499,paola_ad,359,371,25962378
117217354,PrincessGinger7,1318,2002,99034394
138805685,dentay85,2214,188,113694432
47989499,luchy_lovato,306,740,128173472
41116966,bpmvision,881,2001,25355048
33268804,sakrifi,871,1586,12607554
71855919,cesarvillalobos,2640,2640,61884950
118833249,cosmeticsjunkie,1085,2001,100051526
165865306,camis_sousa,710,220,133724040
153974030,RobertoAnthonio,7169,7019,148538061
53219351,BelieveInMe__,158,92,57547380
80696210,dannphoebe,53,102,139281305
119421581,SocuteBieber,631,874,132130986
130637689,Michel545,7,2,155157285
74178956,hoteispontocom,5396,3936,64962839
80608027,cellflare1,23428,25916,70408010
50417670,lookingforu2,1499,2000,26204783
2722181,cesanz,2599,2237,380643
22767562,CatchMeJoeJonas,1405,1912,31421780
72618828,dreams_follower,712,2001,99455385
87776663,cellflarenews,2768,3109,76293294
123601887,CaiooCrip,593,536,105806395
60228567,S_Arruda,152,278,104815259
105149882,DaaiBieber,1148,1374,107075536
15313310,tesi_antitesi,57,36,854041
191061303,Fushp,65,58,150338544
30965040,Beluu1,291,283,27003590
4854341,undefined,3241,237,57080
158959048,audreylovenick,220,554,129072009
64496052,Marii_Rules,118,243,142433468
120150368,Thehumanpdk,1586,2002,100817415
15617738,fizzlemed,33,23,1098957
132718724,Tha_Fattest,297,299,109428544
151237832,BelievDemiPmont,273,106,122445572
138418838,Pairsonnalites,2156,2158,119042180
190777570,Manumodena,92,107,150164874
59538930,_imMiMixo,1078,1048,150162795
111685708,JDBMismyreason,832,1161,133286775
16195791,angilly,503,715,1641755
152002197,amandagmoraes,2667,3166,122995454
194328757,CesarFelipe300,835,1945,154559995
71108980,naohisa1971,11236,11476,59646129
75687320,Jaacqui,308,708,39787661
165536496,viirodriguues,143,50,133264557
53503791,SIR_BLAZE,341,232,26383429
80518289,wobworld,21,60,69481468
27642162,Free1heart,1721,1449,9246770
169344177,DeyaJBJoe,193,366,138189789
164905408,love_cody_143,951,1735,141241255
122428130,Evangeline_Rose,1011,2001,2222489
116175498,ddlovato208,1220,1176,98141022
174452658,KaraSThom,96,80,141775856
80262585,GreatGazoo007,5936,6532,69317464
139188122,nathiigon,102,481,115706042
192813741,clickerbot,1,0,152554407
110503923,IsaaMoraato,157,161,102159200
79575073,Gabriela1208,2613,2897,113264111
147977358,withmyobsession,271,325,123161569
60965110,erikalutzstokes,35,40,31758004
117443788,captain_movie,771,2001,99008419
165870261,Alineeeef,1532,1936,133712234
123031891,LetsdanceMC,620,644,140703567
138573865,ItsMigueJonas,224,296,145653191
57138962,fccueiolimao,922,1959,29062361
102185566,DanielaHouck,241,583,89170333
142445097,RedHaber,1029,1032,116231823
97524001,RamseyKrull,2617,178,86133724
50845901,brunotcorrea,165,584,27959691
122941611,odaodiodot,354,294,102694144
59570476,wearetopsecret,551,1045,90231548
167530898,mattcorey234,404,1309,135870216
186948944,maltthea,40,64,148638347
21571981,UrGirlsFav0rite,126,75,149741718
97103747,edinaclima,53,250,85904799
91200440,chelsjohnson242,258,636,145939542
90212106,bii_rodriigues,339,613,79677561
113252479,shin5220,73,128,96053466
131356972,ArnaldoMs,220,23,108483987
156093064,alli_belieber,597,1041,145698399
183774949,LorenaBarceloOs,21,77,147271153
52164263,miguepatino,38,145,91556076
190032357,Naahwarrell,39,106,150009520
106919801,FamilyBites,1036,1168,91748419
103179929,LadiRoxy,82,68,89428431
77758253,luisaesilva,58,174,152006041
105683905,jessicadriellyy,41,110,95161195
194167213,BOSSLADY4EVR,48,308,154329344
187717926,Prince_of_stars,514,578,151395831
181764142,Alltop_iphone,278,0,145943015
184333862,MyAlltop_eu2,96,0,147152175
60143411,kaahpompilho,1392,104,52383389
14470793,jamaicaobserver,9855,543,36603284
117099263,raquinn_bee,1210,1846,145595082
116301192,caiquedattola,951,133,134480074
117547884,uaujvcz,467,0,102885358
116117947,DanielVilleman,505,183,98075142
42228313,deejay_easyboy,160,306,85724790
19413123,SdotPhillie,1021,487,4449925
12733832,gelu,131,112,88855
48646771,thomasxtian,327,125,114072986
60351024,DutchbrosLuv,1260,2001,71644512
28205633,fatemokid,83,133,9596521
21038619,DEJAYDOC,527,269,4991393
54966925,JClaudyoLehmann,732,99,149308327
164337640,SiKoMoChan,367,79,131629578
20816312,elargentino,11598,0,96538
140145674,julmymoneyha,53,146,114644055
20508929,iTwity,116,6,24565571
14234942,hanka,181,207,17558006
73534815,Hellen_Frezatti,714,798,148779180
194724067,TheKarnov,584,15,155140086
111979302,Lilian_Liarte,202,167,103148501
109404660,DoouGstar,65,267,93459496
99654785,JessycaSenna,83,78,51643908
166865185,LooveMybieber,478,499,135020703
74031992,itskarlasofiia,867,279,140717152
18732367,punkeymonkey529,387,556,27524370
180844620,Debs242,50,72,145394750
46158930,guicoelhoplay,3130,137,147441735
95382958,adezaenuri,57,108,82681530
108146158,Favstar_Bot,1229,1,92584499
34997899,misspadalicious,1864,2038,147605378
163070318,GabizCarrica,106,219,132349175
61793058,jimenabauer,1899,1511,32348057
51544302,Palm_Butter,8,7,127841793
63251542,djdudavee,1282,761,33370677
146954368,IrineuBertho,3723,138,119380371
150745843,DaniiRodrigues_,96,72,134345634
146489634,yuno0225,22,44,119534586
32398068,vonzovera,1299,509,12031102
140581996,AppDorks,1229,1621,118708331
14105531,romeyn,29,26,7907193
41141869,olivierblais,642,973,142222476
49388997,pannekoeken,100,89,2924240
182536701,RafaellaColly,719,1275,147009648
39989374,DeanaWinchester,62,92,17036237
42031137,sexcin6,236,217,18430477
126466662,Rafaeladelopez,421,759,105208147
60907671,erectiepil,1696,1733,31721944
87568730,MoveOverMaryP,361,332,144302562
124232598,hwilcox2010,1256,2001,103518601
48690770,Dri1Humanity0,82,123,138668065
149900566,jamiexbbe,13,77,121516581
166117028,rainercfm,398,2001,134042914
194319477,JustinBiVzla,1119,1172,154569438
24257914,luvgymnastics1,149,160,150351720
10316722,dronlund,442,582,1197946
35821471,FamilyCircle,65301,2380,19002334
35388602,theARTofANDREA,195,178,79549841
125748453,CarmenSerdanAla,127,160,104543145
33908083,cecifoto,216,160,32234301
75633066,HectorMauricio9,128,266,79804678
82430762,prensarcr,25527,443,70604975
24851988,charruita,287,474,7485754
40974469,FNPI_org,8157,532,17724733
109082140,_rayannalucylle,369,49,138499720
108476594,EnchantedAshley,278,190,93023189
193845759,vini_kleveston,87,342,153864219
155216270,SalcedoRamos,3505,108,54815388
98725149,itsabela,234,218,86779289
160570300,Irupe1,287,481,129162887
53969501,Karla_Portugal,179,247,95218156
150519947,linsa23,84,333,121930331
81365810,josbarrera,270,267,69970138
123201032,AmorEs_IGNANT,620,528,133914872
90985804,Marielibarra77,176,278,116588336
141674238,Carlos_V_Acuna,42,105,115704039
17069628,MagallanesLab,105,55,2239167
48503831,BrisaSolis,371,310,147669697
194611798,FeeFiiNha,30,89,154980240
46542802,haticos,571,405,21617914
73937204,Ragdeli,83,178,67065300
26643973,OliviaVyshe,234,112,23571314
181832761,Miithyy_,1541,56,145961481
105000930,carlosmanuelq,32,75,147796593
178449891,017ANDREZA,543,1938,146233796
87029604,saratrejos,46,112,143166591
18732366,romoced,46,115,3438277
54094482,elgordoandres,195,924,142549900
53959772,flordetierra,72,185,130034230
69103617,filakahurtado,235,221,51805258
79149415,YadiraEscobar,45,114,65079539
12473732,urbanitas,3087,396,35806
53816046,ingridpilar,318,236,26612376
23029846,DCR82,438,437,6277901
164865716,LinneFerreiraa,203,241,132368700
36016147,LINAGUISAO,301,400,14375978
30810433,AllTheTimeCah,142,188,148224396
30788960,keidy_coppafeel,275,268,133747774
16422886,IUPedu,547,14,24115880
105957857,ronnarisquez,383,230,91121475
54387679,JoseCourt80,319,317,102598950
122189748,Glomicare,59,249,102929417
31143456,kyonnia,33,67,11461782
173201404,ITSKimPOSSIBLE,60,96,12915408
82531058,JoseGuarnizo,272,223,73962810
132570990,adricicca,259,330,109325547
176229486,MarlonRiseck,91,78,143071227
50013895,PetritaGarcia,128,116,75245946
48934308,JusJazzyMonroe,288,432,100025788
69741115,paradaliteraria,275,153,52215600
12623942,issacarreno,363,362,63717110
15076389,jamesbreiner,939,324,63305970
28108321,IPYS,2934,704,9543305
57054387,jaderfelipep,5624,1186,28998890
29297906,tanlup,2176,1905,117898849
40675466,luizapannunzio,589,861,17684105
95968416,mari__mauro,1162,477,85255515
150751033,CaratDigital,599,982,122134655
52864929,jrnavarretem,3104,3322,25898040
17815629,ferastudillo,1114,831,2754155
85765318,carlosugirons,78,63,75114673
16323401,duniaorellana,726,1440,4771987
32584304,blancabarca,212,217,12133896
39268229,JeanNarco,1148,1249,24719095
55262663,churuguara,618,672,27675826
53732145,earoche,951,1333,26546094
174492304,DCoronell,22995,228,141825381
40478840,clauparedes,147,158,17370371
36020111,aprensamadrid,787,112,129161181
69178556,rOsarilanher,147,289,53287000
156081100,jualmirante,66,97,125989330
43121057,elipalacios,892,1048,24995389
70803339,AxaPv,201,248,52944055
85500152,jscesareo,310,376,74955897
72925818,oliviazeron,338,213,62329009
116967620,Angegg,166,446,98706377
26435413,geramedia,66,46,8478940
113113328,MsSlimm87,80,152,95953231
85221488,AlfaroGalan,355,331,140390123
193961473,Fotoenfoque,71,158,154038046
194550095,Brunno_pe,22,61,155160038
58724718,armando_olima,212,169,34570616
51584331,_ClaudioHerrera,7117,5459,140531698
51496921,rosamariatorres,1490,339,32090113
44266864,Mon_Cheri_Xo,207,98,153852831
40482522,ximenatabares,152,148,17371965
23059651,monaisa,633,470,6298350
59598969,Joaquin_Pereira,675,300,129911698
100998797,LySuarez,314,320,108103747
86166260,HannaKling,292,43,77896429
102783192,iAmDJTellem,348,136,130944889
54564656,zoestwit,426,233,27161889
48294790,jok1213,161,153,46076631
163619676,elanio_borges,448,114,137914531
48313936,arlenareis,500,1482,25293369
82709667,danyelmedeiros,19323,16130,109574480
70004718,Gleyce95,2064,114,140102826
47998168,GreenBizJobs,829,2,22914408
114064113,Sloan_d,106,225,96777278
18018806,firmendb,1959,2105,2911157
40359919,Sidekicker,11119,12231,6826979
201871606,YeesColirios,871,481,137449159
65400605,matheusataide,510,54,36062798
110789491,MayaraLucenna,579,125,97979021
115574233,benedictusvito,211,30,121660995
86528942,NoahRms,208,109,75568391
49779936,BluDivisionCEO,1430,490,23767864
181366632,_graaazii,889,258,145723144
145772719,cami_crippa,1602,64,118739501
36298514,lennybear33,539,389,95732218
52602240,tippsyt,652,708,47450455
23976972,sheleozj,580,488,7861394
37720852,TaniaBraga,434,1587,15532827
30312284,meehiel,1493,2000,146664267
134641432,PeedrooL,103,154,127490627
136007305,gih_ivo,342,94,111735169
109700795,mariaclarabreu,503,463,93600450
155686768,BBiggyL,141,79,149928310
92179925,CT8888,687,1925,80965991
151552857,raymonddarmawan,450,358,122665525
161769981,mandscwb,488,544,129968154
124697945,ochaevelina,794,419,103841719
87987877,RideHeavyRadio,2047,2229,87045123
138231528,PedroFocaxD,311,362,113292016
45657523,Milsaob247,1319,692,20890945
174537842,explosion_games,421,1347,144224662
153644558,Bernnardoo,482,193,124289794
59122920,mmawrapup,256,371,30471408
81370781,aJazzyFeel,52,78,116181166
93834885,yvszbabeyy,144,79,81794754
182131783,JacksX4,472,919,146628980
14608893,InsideHoops,40048,27840,1125068
38776136,amberlynn245,563,548,16234157
47667962,irmamariana,254,147,36132586
106460264,nnutshell,510,206,131351577
144187966,seoexpertgujrat,219,10,117451237
20161555,Hollowtip,112,253,4428912
160076935,salidayllegada,1177,1985,131765774
82672159,LambritsUK,1635,417,70833937
89730258,Pah_yamashita,281,932,83866969
22515212,swankness,832,823,50518712
77345883,nengunul,379,345,63987825
49135409,lambosessed,1572,468,23343527
64794579,melaniebiehle,173,277,34468669
52166842,susebobs,165,166,34382551
187267185,paulomolleri,415,1190,148496750
158426928,Dconceito,442,12,127708909
111981049,Maestro_C,184,85,95163685
130634505,Mateuslfc,534,58,107966735
75802955,WithneyN,211,193,151776988
89396573,SOWESTRIGHTNOW,6674,7336,79315705
89545373,ShawtyyShanicee,192,117,79432424
48071635,4evrmomof4,2946,3234,22604880
136220756,fadlyfatur,896,857,111892474
62924033,laurinhavilaca,1277,2001,33149929
183442391,paulormag,1210,1998,150294977
183447673,MarianaCostaah,228,494,147273526
194633642,MaarioSantos,597,848,155007613
35100795,_lorisboris,569,275,139478601
14013472,hatethat,1174,231,188345
74166719,Ella_nandasari,224,53,103852260
125697202,invest_now,533,571,104506976
45275756,EVANGELIONHD,39,54,20614141
41256283,ygdollas,733,433,17908149
188151613,maatheus_braga,139,150,148980344
193072630,DEPUTADOROCK,569,1956,152889482
141628430,mizaloku,2488,2931,118267873
148912026,dwikiafrizal,167,2,129156383
141406569,fernandogabs,52,62,120221229
50229419,R3ALCR3AL,852,840,79910789
176775062,Celina9459,374,0,145358537
180178332,orlandotambosi,160,137,147835043
102472271,coelhotwitta,508,1413,105194475
104929835,rodrigo_spfc2,1518,96,152399594
166998997,gofollow4,88,1,135188228
135341945,Santiinne,1174,1158,111306296
155005741,Mrs_Luuh,11597,7691,126886829
194646757,ofuturoemsuamao,63,261,155026944
184804280,CS_empresario,732,869,152174060
191150767,_vitor29,89,440,155040135
62151549,Wiieeh,523,1581,133682048
109258790,deehzer0,32238,27575,93298534
119458410,AndreyChagas19,229,102,100346156
74859933,talitamn,91,44,63047330
106893762,djnickoliveira,103,129,153839043
157533589,MaRiO_BrUnO_MbP,1501,1923,136945996
194730119,thi_2003,337,962,155149012
52867742,samanthataques,2450,405,151720515
68801555,wesleeymees,929,472,51600628
108742900,Isa_kl,1990,1735,92969598
133910546,Thaty_choose,230,776,147242862
157492068,dandekarmo,72,275,127041077
185491602,VadecomSubastas,822,835,147687554
78131864,auricciolli,244,130,153303058
169157845,oldjhey,1004,248,137943117
139527446,hugo_cavalcant,322,880,153434708
154731191,laryssahirokazu,605,1940,153380015
193801372,leandroszymansk,297,18,153810309
125330235,todiizera,493,872,110178901
101086134,MichelRabello,3015,70,109070484
183050549,Mayarinhahmoura,136,40,147026068
162758744,PauloDeodato,105,78,130696437
78779457,leviventura,449,853,64832727
124324063,Buxyian,115,424,130517347
150004899,ednilsonsv,1249,2001,151898056
194675044,vanessinha_1996,76,338,155068331
136811495,JessicaAdriiana,2482,44,119597079
173901141,Joohnovetti,115,223,155043653
171555468,Aline_linda102,86,329,139744081
62757491,victinhotavares,537,203,33033507
178292457,lenda1sabotagen,423,52,152000030
69948005,Rubensll,610,113,85697425
32385166,michaelglad,53603,55487,26502420
104983279,_Jrbordini,3701,185,116785595
62496244,Thhaynahh,23087,15608,32983355
193905508,LiseLove_,515,1287,98922000
193139324,JustinLovLov,39,52,152975829
92581324,_JessiicaSiilva,3039,137,145443061
114782270,belledornelles,99,40,97065568
194399433,ve_rg,418,632,53306373
75457073,delsdoceu,539,1609,143160850
95191215,teen_juliana,6067,6056,132792063
194131831,MeuBrasilLivre,119,442,154279510
186661463,Daniel_Asafh,172,136,148375976
36103910,rafaelkola,244,117,121520743
51604604,marcioptu,52,81,53499765
113180783,ailtonhugo,1437,1968,51993521
96894256,Andersonseibert,616,905,85791976
129884165,PLorencato,135,50,143697968
65981305,Feh_Seven,778,96,148965175
161140430,ferrasso_fergie,1339,2000,129571065
194643587,ehoritmo,146,173,155022008
154979654,Meny_S,101,123,125179423
38465666,mayitoroller,151,252,16223583
177351361,daysrestart,156,110,143735171
108622204,emillandia,647,2000,92882043
55500362,EduardoPaul,32550,36833,27853138
177724394,Paulovictorcolo,101,577,144063516
53723768,kazansk,674,1967,26540515
183489323,PsikoteNite,43,181,155070482
120421576,WelingtonNeves,59,209,101003360
127691821,eduarjunior,1176,1999,105874810
51195132,rbrendha,462,109,152404692
112763862,VithorEscames,546,100,150277449
193037024,samarapin,69,143,24526452
105475295,dedy_miranda,761,1807,90811941
64961948,weltonmaister,635,991,34595799
158806229,jho_na_than_,1185,1999,138750850
158103218,lorraynelouka,92,166,127524320
36818851,Tikiclaire,802,570,16807226
80007087,Danil0o,1775,83,53347517
183728459,giovannataques,660,1930,146849348
171757772,kalel2702,657,507,139890025
84191609,paulo_BVB,150,58,126261156
188560827,dessaa_K,74,12,149994254
190150820,mylaptop7,950,2001,150233145
194181270,lcssampaio2010,170,10,154350434
49801285,emeerharrys,635,1750,23783504
124239147,bielzym,1042,235,103573536
85195160,pedrosergio,118,121,11451397
79236925,joaomonnerat,312,960,65103711
156071962,cezar_guilherme,10426,527,146989188
66831517,andersonLGBT,5569,2024,147075885
187022574,luucasyan,1877,78,151997719
194592107,votemulherpera,436,518,154956084
121878396,jotaa_,841,148,34085715
182886068,cleb_souza,483,1546,147591655
70235810,Lucasgodiinho,580,1581,52546980
149315269,viniquadros,443,1974,121083770
194596824,eo_jenyfer,113,379,154961884
112337613,FranciscoEdils,2534,3090,95417690
193820005,KeshaLokka,1886,275,153832397
86800893,thejunior_,284,87,148773481
179198693,tcche,267,90,144569323
194233613,andersonL94,117,28,154428443
142506567,lucassccp1910,386,30,116280887
120612086,MaryMCR,191,812,16396887
175787475,yanB2,64,68,142664775
31166785,dani_pavarini,793,680,116547294
98734387,lethiciinhaa4,336,945,86784327
94647857,paquebak,38,189,82251645
63021411,biaschossler,10437,9745,82713373
185395338,_eriikiinha,252,352,147628652
